459,1,	KAU PENDIKAN TINGGI TAPI BODOH....GK ADA LARANG BAWA AGAMA..BIAR ORANG ISLAM YG DI BAYAR AHOK SADAR GK JADI MILIH AHOK GLA";
460,1,	@indopoints di tanah abang cina udah mulai resah dan stres gara2 si penista agama dan pilkada pasar jd sepi. Sepi sampai 2 minggu lg ha. ha";
461,1,	@investigator_RI betul dan semua pihak yg menentang si cina kafir ahok akan di kriminalisasi oleh polisi dgn smua rekayasa hukum nya";
462,1,	@YohanesTarigan9 saya ga habis pikir kenapa fanboy ahok bego bego ya pada ga ngerti sejarah. Gampang kejebak iklan. Maaf ya.";
463,1,	@Zufrianto3 lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik !! Bodoh kau";
464,1,	Ahok si penghina Al - Qur'an dan Ulama ini selalu bersikap menjijikkan yaitu sok suci dan merasa paling benar https:\/\/t.co\/bTkCeTNk0g";
465,1,	""Ayo umat Islam yg pinter, jgn percaya klo aksi 112 tdk ada hubungannya dgn pilkada, pihak AHY yg bayar anies yg untung \ud83d\ude01""";
466,1,	#DebatFinalPilkadaJKT mampuuuusssssss mpoK Silvy!!!!";
467,1,	Hidup china komunis ! https:\/\/t.co\/b1RheVKrXl";
468,1,	Ini tuh kesalahan Jokowi dan Ahok si babi ateis. https:\/\/t.co\/v2GRcUeStI";
469,1,	Kalo ahok menang pilkada bikin video sex bareng anaknya dong tan.? https:\/\/t.co\/7msmThwwLK";
470,1,	Keluarga Besar Kami Yang Berdomisili di Jakarta TIDAK PILIH AHOK!! https:\/\/t.co\/GZKZFTpvCw Suara Ulama Bulat! #HaramPilihAhok #JanganGolput";
471,1,	ketutunan cina dari luar kota dan pulau mulai kejakarta mau coblos ahok dengan KTP aspal dari kamboja";
472,1,	RT @indopoints: china babi... china maling...\n#UsirChina https:\/\/t.co\/9y4HIWHJp2";
473,1,	RT @mosangada72: Masih mau memilih Agus-Sylvi???\nAnaknya SBY dan Keluarga Koruptor\n#BlusukanAhok\n#BerjamaahCoblosPecinya\u2026";
474,1,	tangkap ahok dan klompok nya yg melakukan pemalsuan e KTP karna merupakan penghiyanat bagi bangsa dan negara";
475,1,	""Tangkap Ahok Sekarang Juga, Share Jika Setuju !!!""";
476,1,	""Sayang sekali Bangsa ini Paling jago kalau merasa-rasa. Yg mendukung Pak Ahok merasa paling benar, yg mendukung Mas Anies merasa paling suci""";
477,1,	Video Ahok Menghina Agama Kristen Agama Konyol #AhokPecahBelahBangsa";
478,1,	""Bukan Hanya Penista Agama, Bagi JPU Ahok Pemecah Belah Bangsa https:\/\/t.co\/6qkIFCjqhq""";
479,1,	Mbak Sylviana please Anda sehat? #DebatFinalPilkadaJKT #perjuanganbelumselesai";
480,1,	Nomor 1 sok tau lagi lansung di skak wkwkwk #DebatFinalPilkadaJKT";
481,1,	RT @Gemacan70: Ayoo jaga keutuhan NKRI!!! Tangkap Penista Agama!!! #StopKriminalisasiUlama https:\/\/t.co\/dxIDQ4ZQHV";
482,1,	""@Lupuz0503: Terlihat salah satu pendukung mafia koruptor dan penista agama, para gerombolan BANCI TITOT lakukan bidikan ke arah""";
483,1,	tobat yuk sebelum terlambat. biar gerombolan JIL aja yg kita doakan konsisten bela kekafiran hingga akhir hayat https:\/\/t.co\/979uJ6ItrM";
484,1,	""RT @UstadTengku: Ya Allah Jika Mereka Menempuh Cara2 Curang utk Memenangkan Si Penista Agama, Engkau Kirimkanlah MALAIKAT MAUT Utk menyeles\u2026""";
485,1,	";Kebanyakan fitnah nih mpok silvy #DebatFinalPilkadaJKT #Gue2
486,1,	""FPI: Pendukung Ahok kalah jumlah, dengan izin Allah kita gusur Gubernur koruptor dan penista agama https:\/\/t.co\/Jp7pGLRGiE""";
487,1,	#JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA. https:\/\/t.co\/PNEGDJMPCH";
488,1,	""RT @felixsiauw: tapi twit begini asik lo, kita jadi tau yang mana akun-akun pro-penista agama, akun-akun buzzer yang kerjanya menghujat :)""";
489,1,	@DivHumasHansip: ahoker siap bela penista agama https:\/\/t.co\/HxuU4rUDFX\";
490,1,	RT @alwinazar24: sepertinya CUCUnya DAJJAL telah hadir";
491,1,	""Mereka Siang MALAM Maki2 Ulama Kita, Nongkrongi Medsos Ulama2\nBela PENISTA Agama yg SOMBONGNYA Minta AMPUN.""";
492,1,	RT @Jhonkosmik: Ada apa dengan mayoritas etnis China di DKI?\nMengapa begitu solid mendukung penista agama Islam?\n\nDendam?\nTidak nasionalis?";
493,1,	Mukanya mpo Silvy Asem bangett ngakak kena deh abis jahat sih #DebatFinalPilkadaJKT";
494,1,	RT @GodinJ760478: @tempodotco gara2 belain terdakwa penista agama jadi remek semua. Sukurin";
495,1,	""RT @Chaeruddin_B: Sekumpulan Teman Penista Agama\nTdk ada empati buat korban banjir, hanya koar2 memuji junjunganya https:\/\/t.co\/XQFktDG74x""";
496,1,	RT @TerorisSocmed: PENJARAKAN PENISTA AGAMA !!! ATAU @jokowi TURUN !!! https:\/\/t.co\/vqH0TNXaRz";
497,1,	""Si penista agama, Jaga mulut aja gabisa apalagi jaga jkt?""";
498,1,	Ahok : program paslon no. 1 ini programnya ngambang | yaiyalah pakkk gak ada program diaa cma ada celaan #DebatFinalPilkadaJKT";
499,1,	Akui saja Ahok dan Djarot kalian gagal atasi banjir.Orang kena banjir anda sibuk sidang kasus penista agama";
500,1,	RT @87_julay: Iyaa... Ahog Ngak pantes jadi pemimpin.. Pantesnya penista agama dipenjarakan!!! https:\/\/t.co\/YhhO40QWXS";
501,1,	RT @wongawas: Overdosis @Metro_TV membela penista agama. https:\/\/t.co\/i84RARpy5w";
502,1,	""Kaga masuk diakal kite kalo suara seorang penista agama yg dah dikutuk ame umat islam suara nye bisa tinggi, emang sengaja ditinggiin tuh""";
503,1,	RT @andreobz: Pantasan di pecat dr menteri...data2 aj ngawur dan memkasakan betul..hahaha #AhokPastiTumbang #paslon3 #pilgubdki";
504,1,	RT @BangsaPenguasa: Penjarakan ahoax penista agama atau jokowi turun.#KonsolidasiDewanPKB https:\/\/t.co\/XoW5eakIsk";
505,1,	""Napa dibiarin tim si penista agama maen curang maren, emang sengaja dibiarin biar ntar digaplok umat islam rame2 se jakarta tuh penista""";
506,1,	Hahahahhahaa silvy ohh silvy cacingan amat loe ahhh wkwkwkwkwkk #DebatFinalPilkadaJKT";
507,1,	""RT @Rakyat_Angin: Ahok Taik. \""""MENFITNAH\"""". Emang lu tukang caci maki perempuannn!! Asuuu #AhokPastiTumbang #DebatFinalPilkadaJKT""";
508,1,	RT @HasanArisandi: #AhokPastiTumbang fakta di bilang fitnah\n#DebatFinalPilkadaJKT";
509,1,	""Shame on you silvy !! Ga malu fitnah?? Tuh rasain pak ahok panas, skak mat #DebatFinalPilkadaJKT""";
510,1,	Bu silvi anti pns level rendah katanya #DebatFinalPilkadaJKT";
511,1,	RT @AnnisaFYtr: Hanya Orang Islam Yang Bodoh dan Goblok Yang Memilik Ahok! #DebatFinalPilkadaJKT";
512,1,	""@DivHumasHansip: fitnah FPI pecah adalah ulah ahoker yg melihat elektabilitas ahok tinggal 10%,mereka kelojotan melihat MUI+NU+Muhammadi""";
513,1,	Norak banget iklan mantan mendikbud @aniesbaswedan ini. Tambah gak respech.. inilah tenun kebangsaan yg dia maksud.\u2026 https:\/\/t.co\/Ux7HEYkBLG";
514,1,	""RT @DivHumasHansip: yg nebar kebencian itu ahok mbak,masa mbak gak tau sih sampai dia jadi terdakwa loh @AnizzahGedrun""";
515,1,	pertanyaan dari Bu Sylvi gak mutu amat. #DebatFinalPilkadaJKT";
516,1,	Huuu sylvi tak tahu apa-apa asal ngoceh #NobarAhokDjarot #DebatFinalPilkadaJKT";
517,1,	Sylvi keliatan bloonnya #DebatFinalPilkadaJKT";
518,1,	RT @WanitaRevolusi: Ahoax penista agama kembali mengolok olok surat AL-MAIDAH 51. Cc @Dahnilanzar";
519,1,	#JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA.";
520,1,	#DebatFinalPilkadaJKT mati kau hok";
521,1,	Yg ga punya program bisanya cuma fitnah. Ciri Orang yg demen ngambil kjp kontan #DebatFinalPilkadaJKT";
522,1,	Mpok silvi nyinyir melulu pertanyaan nya tapi sayang sesat! Maklum sih dese emakemak! #DebatFinalDKI #DebatFinalPilkadaJKT";
523,1,	RT @bajigurceleng: @jpnncom hahaha jelas2 buat pilkada dasar polisi made in cina pelindung penista agama";
524,1,	Kurangnya pemberdayaan wanita DKI Jakarta bisa dilihat dari telaknya perbedaan warna muka dan warna tangan mpok sylvi #DebatFinalPilkadaJKT";
525,1,	Agus silvy Tukang Fitnah #DebatFinalPilkadaJKT";
526,1,	#DebatFinalPilkadaJKT yaudah gus sini kalo ga sakit secara fisik daripada verbal gw gebukin lo rame2";
527,1,	Keluarga kita gak ada yg maling coyy gak perlu trauma kaleeeee emang kluarga ente?";
528,1,	JG KAITKAN JOKOWI DENGAN AHOK KATA JOHAN BUDI. KATA KAMI. SEBAB JOKOWI ANJING. SEDANGKAN AHOK BABI. YA JELAS BERBEDA. WALAUPUN OTAKNYA SAMA";
529,1,	Bajingan lu silvy #DebatFinalPilkadaJKT";
530,1,	""Hasil Akhir, Menyatakan @jokowi Melindungi Ahok TERDAKWA PENISTA AGAMA !!!""";
531,1,	RT @SiBonekaKayu: Selepas banjir Jakarta 212 Pendukung Ahok mengganti narasi doa. Semua demi keuntungan Sang Penista Agama";
532,1,	Tionghoa katanya kaya? Kok pada putus sekolah? Kebanyakan dugem?";
533,1,	Gusur Ahok demi Indonesia. Teladan buruk pembangkangan hukum dan anti kemanusiaan di Jakarta jgn tertular ke daerah. #CoblosPecinya";
534,1,	""BUAT AHOKER YANG TAKUT MATINYA GG DISHOLATIN , TENANG ADA ABU JANDA UST GADUNGAN YG SIAP SHOLATIN AHOKER & JOKOWER""";
535,1,	Mampuuss ! Di tembak dalem banget silvyy .. lo urusin tuh dapurr ! Gak punya program demennya nyerang terus !!! #gue2 #DebatFinalPilkadaJKT";
536,1,	Anjir baru kali ini lihat orang bego mau debat pilkada. Kerjanya nyerang karakter. Shame on you mpok silvy and agus. #DebatFinalPilkadaJKT";
537,1,	Uang Taipan tuh. Nanti dibayar dengan ratusan penggusuran biadab oleh Ahok.";
538,1,	CINA ASU https:\/\/t.co\/zM1BsjAIHA";
539,1,	""Ketika ngomong, Sylvi keliatan oke. Tapi begitu didebat Ahok, Sylvi langsung kekuatan goblok.""";
540,1,	""Jangankan Banjir, Tuhan aja Dilawan Sama Ahok #JakartaBanjir Tapi Jakarta hari Ini Bukan Banjir, Hanya GENANGAN.""";
541,1,	ADA PEMIMPIM PRIBUMI knp pilih PEMIMPIN IMPOR yg g BERADAB tukang BERBOHONG yuk PRIBUMIKAN DKI milik BANGSA IND @Gemacan70 @TerorisSocmed";
542,1,	Karna dia ga punya program hanya modal bacot doang";
543,1,	Pendukung berarti dia bagian dr penista agama tersebut!!! Dukung gerakan ini 100%";
544,1,	Narkoba yg paling berbahaya adalah ILUSI KESUCIAN AHOK SANG PENISTA.";
545,1,	@tribunnews emang ahok siapa?? Orang penting?? Dia hanya penista agama!!";
546,1,	cina mah duitnya dari hasil maling di Indonesia di balikin lgi berkedok invest plus bawa gembel2 & napi dari Cina negeri nenek moyang ahok";
547,1,	""Tangkap Ahok @basuki_btp skrng juga, koruptor reklamasi Jakarta dan penista Agama Islam.""";
548,1,	keliatan banget bego nya mpok silvy and agus. #DebatFinalPilkadaJKT";
549,1,	""Yg Ahokers, Klo gak seneng ama cuitan gw silahkan unfollow krn gw Anti AHOK (Si Penista Agama Islam)""";
550,1,	AGAMA DI NISTAKAN! ULAMA DI LECEHKAN!! Ini Alasannya #HaramPemimpinKafir";
551,1,	RT @FredyBastian3: Cara serang Ahok : Kafir galak";
552,1,	@umnia77 @ruhutsitompul @sahal_as anjing2 ahok.kaum babi lo bnyk bacot.mnding duel sma gw.";
553,1,	Ahok memang verbalnya keras. Pelampiasan dan pelarian karena kelelakiannya lunak.";
554,1,	""yg maling itu kan china2 babi BLBI , korupsi nya triliunan , termasuk si AHok korupsi 2 triliun..""";
555,1,	Mimpi djan farid jakarta lebih islami dari aceh jika ahok terpilih itu ibarat babi merindukan halal";
556,1,	@KompasTV @ridwankamil ridwal kamil memang hebat dan top nggak kaya ahok tukang penista agama dan koruptor";
557,1,	@TPK_RI ITULAH si ahok kutil babi";
558,1,	Dasar si Kutil babi ahok memang Tukang Bohong. selain Bohong ahok jg biasa Menyalahkan yg lain menutupi Kegagalan nya . contoh soal banjir";
559,1,	@PonkEcha @Fahrihamzah Si Terdakwa Penista Agama Alias Si Ahok Babi Jamban tuh yang Morfotin Uang Rakyat Jakarta";
560,1,	""Om...Ahoknya...Mana Om,Katanya Si BABi Ahok Bisa Ngatasi Banjir...Om...BABi Jgn Membual Om...?!!?""";
561,1,	kenapa anak babi jalan nya nunduk???karena malu liat ulah bapak nya yang ngebelain ahok..";
562,1,	Perilaku Si BABI @jokoanwar ini memang benci dgn hal berbau Islam. Cocok dgn Ahok. @SiBonekaKayu";
563,1,	@budimandjatmiko ahok si kutil babi kembali ke rumah lembang kenapa jakarta jadi banjir bud?";
564,1,	""#jujur orang cerdas dan pintar pilih orang imam dan mampu memimpin ..bisa sholat...bisa ngaji..santun, sopan..tidak seperti babi kafir ahok""";
565,1,	Teman Ahok emank TAI. apalagi pemimpinnya kek BABI! @temanahok";
566,1,	""Mana para babi ahok yg ngejek onta, biar di injek2 ama onta""";
567,1,	@gotcancer2 bukannya stigma babi itu milik tuhan elu si ahok kafir";
568,1,	Kampungan ya pendukung AHY https:\/\/t.co\/GmezpOYLsY";
569,1,	""@Ananda_harahaP udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh.""";
570,1,	""ahok tidak layak seperti manusia, dia lebih tepat seperti babi yg tidak punya akal pikiran dan jiwa manusiawi""";
571,1,	@haloJakarta Ahok (BTP) Basuki Tai Babi";
572,1,	""RT @diyahaudya: @yusuf_dumdum Yg ada, cacimaki penista agama tapi ternyata ketauan poligami ngumpet2. Apa mau digituin? Saya sih ogah.""";
573,1,	""@adichandramang2 @CummaRachel @korban_gusur iya , trump memang penista agama atau anti islam emang hubungannya dgn anis apa?""";
574,1,	@adichandramang2\nAda aseng KOPLO pembela si PENISTA AGAMA yg durjana nyuruh org lain ngaji!";
575,1,	""@bayprio Itulah kebodohan para penista agama, sudah saatnya pilih pemimpin yg mengerjakan shalat 5 waktu""";
576,1,	@iwanfals pilih Anis sandi doong..jgn pilih si penista agama pemecah NKRI";
577,1,	""@posmetroinfo Emang terdakwa penista agama, salahnya dimana coba, kl yg biasa bikin hoax metrotipu aman2 aja tuh dewan peres""";
578,1,	@RamadanMalka Pamor RK jadi seakan tak ada artinya jika parpol pengusungnya pendukung penista agama...";
579,1,	@RestySeterah si ahok pantasnya dinobatkan sbgai Babi ngepret";
580,1,	""@roninpribumi @dewanpers yg salah itu mereka menulis TERDAKWA PENISTA AGAMA,coba klo ditulis BAGINDA YANG MULIA pasti ga masalah..cuih..""";
581,1,	Faktanya Cina2 parasit tuh ngotot belain si penista Agama @PradanaBhakti @IrianaPasirua @PutraSumedang18 @khoirulilham12 @ronavioleta";
582,1,	jokowi ratu adil apaan..??? dia ga ada keturunan darah biruadanya DARAH KOTOR cina babi..!!! https://t.co/JtwFRRdLF4";
583,1,	RT @RestySeterah: Keren nih apps kawal TPS .. Yuk gabung buat pastikan cagub terdakwa penista Agama lebih cepat diantar kehabitatnya";
584,1,	""Kalau lo gak tau apa-apa ya jangan berkoar sembarangan dong, keliatan banget kalau lo itu beneran bego :)) #FuckYou""";
585,1,	@AHMADDHANIPRAST ahmad dhani yang terhormat paling babi paling anjing aing kontol paling lonte tungu saat nya karier mu akan habis!!!!";
586,1,	""Kang @ridwankamil ,fakta hari ini,partai pendukung si penista agama sangat dibenci rakyat,termasuk rakyat Jabar. https://t.co/b2WetyvrbZ""";
587,1,	""plis jangan sok kecantikan selalu pacarin artis2 yang lagi meletek, jijik gw liatnya""";
588,1,	""paling mau muntah liat lagak nya @AHMADDHANIPRAST, jadi orang sok iye banget hoek""";
589,1,	@Metro_TV kalau boleh saya ngomong ingin saya katakan ahmad dhani monyet babi anjing. tapi itu tidak boleh";
590,1,	""perempuan kaya lo mending mati aja deh, jelek aja, gausa sok jadi make up artist!""";
591,1,	""ahmad dhani itu borok, sampah, babi, anjing. Saya adalah orang pertama yg sangat muak liat muka dhani dan saya berbangga.""";
592,1,	Lah emang sdh jelas2 si ahok terdakwa penista agama. Malu woy! https://t.co/2K0HlMpR9t";
593,1,	""Keputusan ERKA hari ini harus kita HORMATI, begitupun sebaliknya KAMI tidak akan memilih partai pendukung PENISTA AGAMA.""";
594,1,	Lupakan @ridwankamil biarkan karam dg kapal munafiknya. kita bangun jabar dg kapal yg bersih. Delete partai pendukung penista agama dari hati";
595,1,	Masalah dunia dan masalah nafsu ya kang @ridwankamil . Kata2 kok bersayap kayak burung hantu. https://t.co/mwClbkU4sT";
596,1,	Penista Agama menjadi Santri Kehormatan.Yang kasih ini ke ahok otaknya perlu direparasi.Demi Pulkada nama Santri yg baik kailan jual belikan";
597,1,	""Payah banget @ridwankamil maju Jabar1 pakai partai Nasdem pendukung penista agama, ente lagi butuh uang ya kang? Payah loe!!""";
598,1,	""polisi yg jadi imam sholat ini adalah seorang penista agama, bodoh, BERISLAM cuma ikut2an. COPOT KAPOLRES JAKBAR !! https://t.co/s2h2Ybrthm""";
599,1,	""RT @ferdyfrodoo: @bayprio Itulah kebodohan para penista agama, sudah saatnya pilih pemimpin yg mengerjakan shalat 5 waktu""";
600,1,	""RT @Ra_Ria_Rana: GAK HABIS PIKIR???\n\nTINGGAL NUNGGU ADZAB ALLAH NIH NEGERI,,,, PEMIMPINNYA SDH DZALIM https://t.co/UmZK4bTyi4""";
601,1,	""Sini lu, kami enggak mau kampung kami didatangi sama penista agama, https://t.co/1z3Mt1,9ck""";
602,1,	""SETUJU SAYA,KLAU AHOK DAPAT GELAR SANTRI KEHORMATAN.... TAPI SANTRI KEHORMATAN BABI.... https://t.co/uD16d7Gwhd""";
603,1,	Senang dong ada yg fans mati sampai lupa kalau dia bego banget https://t.co/ctJFC5a8Zz";
604,1,	@AHMADDHANIPRAST LO TUH BABI ANJING. Mampus kalah jatuh miskin deh #bekasisah";
605,1,	@bayprio : Si AHOAK @basuki_btp CINA ANJING KAFIR PENISTA AGAMA ISLAM....!!!";
606,1,	""@AHMADDHANIPRAST aku katakan anjing kpd ahmad dani, boleh....aku katakan babi kpd ahmad dhani, boleh...""";
607,1,	""@Bisniscom haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot""";
608,1,	""@Anakran63208433 @5ec4a1e80d3c48c @aniesbaswedan pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..""";
609,1,	@Gemacan70 itu yg cewe pake kerudung ngapain ya? Setiap kali konfrensi pers ada aja.. Pencitraan Islami kaliiii... Bwahaha..!!";
610,1,	@republikaonline spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..";
611,1,	@topan_julian1 kalo mecin jangan dijadiin cemilan mangkannya kang. Jadi begonya bego banget.";
612,1,	@ulinyusron cm didoain kalau saya mah ketemu si penista agama langsung saya ceburin laut yg direklamasi ijin sembunyi2 buat tumbal reklamasi";
613,1,	""@ymerdeka33 @ach_qodr @basuki_btp cabe2an bisa nya hanya bbm.n facrbook.n!! Masalah politik mana tau doi, tau nya berita2 sampah pencitraan""";
614,1,	INI MANUSIA APA ANJING MATI-MATIAN RELA JADI MURTADZ DEMI BABI AHOK KAFIR. https://t.co/2XXN5CFdVM";
615,1,	""ini semua berawal dari AHOK JAMBAN yg dibela aparat, para kristen serta china kafir yang lain semakin berani menghi https://t.co/qUutkrlsP3""";
616,1,	""Kami lebih resah anda jd presiden!!!! hidup anda penuh drama dan pencitraan, main FTV aja joko judulnya https://t.co/T2BUgLTnUO""";
617,1,	""Mana bisa percya lagi,sdgkan induknya penista smp skrg lum ditahan tp malah dibela. https://t.co/Oc1vGdX0Z4""";
618,1,	Mari seluruh Muslim CYBER Army mulai skrg ganti semua sebutan A....K menjadi Terdakwa Penista Agama !";
619,1,	""Orang Islam lebih suka si HOAX penista agama, menjaga lisan dan tindakan dari hal-hal yang merusak hubungan... https://t.co/FLhW31wXdU""";
620,1,	RT @izzah_pandeka: #Nomor2Koruptor negeri para korup diasuh cino babi https://t.co/wJXalyPxPn";
621,1,	RT @Gemacan70: Hajar bleh hanya untuk bela #Nomor2Koruptor...cuihhhhhh https://t.co/o4nnZBkNYS";
622,1,	RT @korban_gusur: @RakyatBiasa1945 Ada CEBONG GENDHENG NGAMUK2 belain si HOMO PENISTA AGAMA!! HAHAHA @OshMuslim @RebusKentang @m3g4";
623,1,	RT @Ustadtengku1: @RizieqSyihabFPI tolol itu banyak yg bela penista agama walau sudah tersangka";
624,1,	Orang punya saksi anjing dikasus babi.. Tolol https://t.co/ssePg5FCXm";
625,1,	Si Ahok kampret emang gak becus kerja. Pencitraan mlulu tuh si Ahok kampret. https://t.co/yM5ViOFvpc";
626,1,	""Sini lu, kami enggak mau kampung kami didatangi sama penista agama, https://t.co/1z3Mt1,9ck""";
627,1,	""Tanda2 kiamat x yak, masih banyak aja orang muslim yg mengingkari Al-Quran dan pilih Penista Agama. #Nomor2Koruptor #Nomor2Koruptor""";
628,1,	""#JanganMauDibohongiAhok sebab Ahok Sumber Kekacauan Politik, Ramaikan Aski 313 FIGHT!! https://t.co/WOBxlxvZnx""";
629,1,	#MataNajwaDebatJakarta Anies anda SADIS. Topengmu terbuka lebar malam ini. Biar warga DKI yg menilai...apa yg anda katakan adalah PENGECUT";
630,1,	Anies congornya aja gede. Realisasinya gak ada. Janji terus dari awal bisanya paling korupsi. Balik jadi dosen aja bangsat.";
631,1,	""#MataNajwaDebatJakarta Hebatnya, Ahok masih mau salaman loh sm Pak Anies yang Amat terhormat. Idih gw sih ogah.""";
632,1,	#MataNajwaDebatJakarta kalau untuk urusan bacot memang anis nya juaranya..memang kita bakal makan bacot di jakarta..haha..paslon yg aneh gede bacot doang.";
633,1,	#MataNajwaDebatJakarta pak anies banyak omdo dulu waktu jd menteri terobosannya apa?? skrg ngomong ky sok Jago bgt";
634,1,	#MataNajwaDebatJakarta si Cina Babi ahok bloon banget. Sok pinter banget lagi. Asal bukan Ahok";
635,1,	#MataNajwaDebatJakarta lucu banget jawaban ahok.. gak nyambung. Ditanya apa di jawab apa. Kena skak mat d pertanyaan isu agama tdi. Dasar cina tolol hahaha";
636,1,	#MataNajwaDebatJakarta topeng anda hari ini fix terbuka @aniesbaswedan .. anda sama dgn yg mendukung anda.. BAU BUSUK";
637,1,	""#MataNajwaDebatJakarta Pak Anies suka nyinyir, suka memutar balik kan fakta, ga punya program yg jelas bisanya jelekkan kinerja pak Basuki""";
638,1,	Babi... iya memang si Ahok gak jauh kayak Babi..";
639,1,	Si tengkuk babi sipit bangke agen dajjal mau jadi onta hahaha. Orang waras juga tau kasus ahok dipaksakan!!";
640,1,	itu kan kata ahok kafir..umat islam anti ahok karena ahok itu kafr ditambah ahok itu cina yg suka makan babi & bir";
641,1,	""gw harus bilang Babi Ahok apa dong selain kafir, gw hanya pengen gerombolannyA Babi Ahok merasakan bagaiamana klo di anjing2in, Bangsat2in""";
642,1,	""sibabi china sangat biadab memperlakukan kaum PRIBUMI, dan para jongon2 spt banser & nu nusantara mendukung ketimpangan ini, biadabnya mrk!""";
643,1,	ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat.. ahok kafir bencong";
644,1,	nampaknya sudah satu paket penyokong cina babi pasti juga sokong LGBT";
645,1,	kebiadaban ahok cina kafir anak2 rakyat kecil pribumi dan ibu2 islam semua digusur dari rumahnya serta kehidupannya";
646,1,	""tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila""";
647,1,	""#MataNajwaDebatJakarta Pak Anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini, mjd agitatif dan licik. semoga kalah kau anjing""";
648,1,	""SELAMA PROSES #SidangAhok WASPADAI ULAMA2 KUBU AHOK..YAKNI ULAMA2 """"MUNAFIK"""" YANG SESAT DAN MENYESATKAN..!!""";
649,1,	anies akan merangkul dua2nya untuk persatuan tidak spt ente dangkal & cekak intelektual hanya jadi budak ahok kafir.";
650,1,	""kebiadaban ahok cina kafir rakyat kecil yg jadi PKL & asongan2 digusur2 dan dianiaya spt teroris, ahok kafir biadab""";
651,1,	RT @LeonartoRabono: tapi kenyataanya jutaan rakyat kecil asli pribumi yg miskin justru semakin dimiskinkan oleh ahok cina kafir....";
652,1,	Itulah Indonesia. Yg dibully org yg bener.Yg salah dan binatang2 seperti nomor tiga dibiarin berkeliaran #matanajwadebatjakarta pak an https://t.co/jYSg6x1A";
653,1,	""#SidangAhok smg sipenista agama n ateknya matinya tdk wjar n jasadnya tdk dtrma tnh n dia tdk prnh mrs kn sorga,aamiin semoga tuhan setuju""";
654,1,	""iya,kelasnya penista agama,bs nya cm ngebacot doang yg arogan sk blg taik"""" nenek lu,oh ya sumber waras n nama d kasus E ktp apkabar?skakmat""";
655,1,	Penjarakan semua cina kafir dan ateis! Termasuk Ahok pemimpin babi tukang korupsi!";
656,1,	Kampanye rasis ngmg nya pihak ahok yg di untungkan.. Goblok kafir mana ada di untungkan.. Kalau pada di perkosa bunuh lu enak berduit";
657,1,	hahaha idiot bilang kpd orang2 kafir terurama para nasrani pendukung2 ahok kafir jangan memasuki wilayah2 syariat islam";
658,1,	I HASIL MAKMAK KALIAN JUAL PUKINYA. BAGI KSLIAN YG BERPIHAK KEPADA PKI DAN SI AHOK ANAK CHINA ANJING KAFIR INI. SERTA NKRI BUKAN DIDAPAT";
659,1,	""Tim pendukung sakit jiwa, kehilangan akal sehat & ide #IklanAhokJahat""";
660,1,	#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!";
661,1,	""HOOKK, masuk gorong"""" aja loe #IklanAhokJahat""";
662,1,	Kayak gini nih kampanye Tim AniesSandiUno ke kampung2 mengintimidasi masyarakat. Kampungan ye? #ASUtenan";
663,1,	SI KUTIL BABI TELAH MELECEHKAN PRIBUMI DAN UMAT ISLAM #IklanAhokJahat";
664,1,	NGOMONG AJA ENTE SAMA KACA! MEMECAH BELAH KERUKUNAN LAGI HOK ENTE BISANYA. NGACO! #IklanAhokJahat";
665,1,	""#iklanahokjahat Terorist nyata di Indonesia... Bukan wahabi, bukan Onta Tapi Babi Babi milik Cina Penebar Teror sesungguhnya....""";
666,1,	""RT @TerorisSocmed: Sadarlah wahai anak Bangsa, Ibu Pertiwi Sedang Diporakporandakan Oleh Manusia BIADAB @basuki_btp Sebagai Aktor Utama""";
667,1,	""Sepertinya gerombolan @basuki_btp rindu kerusuhan, hati2 dikabul Tuhan #IklanAhokJahat""";
668,1,	Ahok and Bani serbet and wereng Coklat MEMANCING UMAT MUSLIM supaya marah? dengan #IklanAhokJahat. KALIAN ITU KUMPULAN ORANG SINTING";
669,1,	""#IklanAhokJahat baru ada direzim jokopret,setan,iblis,dajjal dibangkitkan dr kuburnya. Mereka gembira berpesta pora setelah lama dibelenggu""";
670,1,	Yang anti cina & mau ganyang cina tuh siapaaaa..??? kami cuma anti AHOK sang Penista Agama! #kampanyeAhokJahat #IklanAhokJahat #kampanyeSARA";
